
model,link,test_size,accuracy_with_pdr_and_rssi,accuracy_with_pdr,accuracy_with_rssi
LogReg,44===16,0.25,0.0,0.16326530612244897,-1
LSVM,44===16,0.25,0.0,0.5510204081632653,-1
SVM,44===16,0.25,1.0,0.7755102040816326,-1
RF,44===16,0.25,1.0,1.0,-1
LogReg,44===11,0.25,-1,-1,-1
LSVM,44===11,0.25,-1,-1,-1
SVM,44===11,0.25,-1,-1,-1
RF,44===11,0.25,-1,-1,-1
LogReg,44===34,0.25,0.0,1.0,-1
LSVM,44===34,0.25,0.0,1.0,-1
SVM,44===34,0.25,1.0,1.0,-1
RF,44===34,0.25,1.0,1.0,-1
LogReg,44===17,0.25,0.0,1.0,0.0
LSVM,44===17,0.25,1.0,1.0,0.0
SVM,44===17,0.25,0.8931297709923665,1.0,1.0
RF,44===17,0.25,0.7480916030534351,1.0,1.0
LogReg,44===20,0.25,0.3561643835616438,0.898989898989899,-1
LSVM,44===20,0.25,0.3561643835616438,0.98989898989899,-1
SVM,44===20,0.25,0.6986301369863014,0.98989898989899,-1
RF,44===20,0.25,0.9041095890410958,1.0,-1
LogReg,45===5,0.25,0.0,0.032679738562091505,-1
LSVM,45===5,0.25,1.0,0.08496732026143791,-1
SVM,45===5,0.25,1.0,0.869281045751634,-1
RF,45===5,0.25,1.0,1.0,-1
LogReg,45===40,0.25,0.0,1.0,0.0
LSVM,45===40,0.25,1.0,1.0,0.0
SVM,45===40,0.25,1.0,1.0,1.0
RF,45===40,0.25,1.0,1.0,1.0
LogReg,45===31,0.25,0.0,0.9908256880733946,-1
LSVM,45===31,0.25,0.0,1.0,-1
SVM,45===31,0.25,0.926605504587156,1.0,-1
RF,45===31,0.25,0.8715596330275229,1.0,-1
LogReg,45===44,0.25,0.0,1.0,0.0
LSVM,45===44,0.25,0.0,1.0,0.0
SVM,45===44,0.25,1.0,1.0,1.0
RF,45===44,0.25,1.0,1.0,1.0
LogReg,45===41,0.25,-1,-1,0.7435897435897436
LSVM,45===41,0.25,-1,-1,0.47435897435897434
SVM,45===41,0.25,-1,-1,0.9743589743589743
RF,45===41,0.25,-1,-1,1.0
LogReg,45===11,0.25,0.0,1.0,-1
LSVM,45===11,0.25,0.0,1.0,-1
SVM,45===11,0.25,1.0,1.0,-1
RF,45===11,0.25,1.0,1.0,-1
LogReg,45===34,0.25,-1,-1,-1
LSVM,45===34,0.25,-1,-1,-1
SVM,45===34,0.25,-1,-1,-1
RF,45===34,0.25,-1,-1,-1
LogReg,45===17,0.25,0.0,0.031746031746031744,-1
LSVM,45===17,0.25,1.0,0.031746031746031744,-1
SVM,45===17,0.25,1.0,1.0,-1
RF,45===17,0.25,1.0,1.0,-1
LogReg,45===39,0.25,0.3,0.47619047619047616,-1
LSVM,45===39,0.25,0.3,0.8476190476190476,-1
SVM,45===39,0.25,0.7857142857142857,0.9619047619047619,-1
RF,45===39,0.25,0.9428571428571428,1.0,-1
LogReg,45===36,0.25,0.12903225806451613,0.14492753623188406,-1
LSVM,45===36,0.25,0.12903225806451613,0.14492753623188406,-1
SVM,45===36,0.25,0.9354838709677419,0.7681159420289855,-1
RF,45===36,0.25,1.0,1.0,-1
LogReg,46===47,0.25,0.0,0.9469026548672567,-1
LSVM,46===47,0.25,0.0,1.0,-1
SVM,46===47,0.25,0.9026548672566371,1.0,-1
RF,46===47,0.25,0.5486725663716814,1.0,-1
LogReg,46===5,0.25,0.0,1.0,0.0
LSVM,46===5,0.25,0.0,1.0,0.0
SVM,46===5,0.25,1.0,1.0,1.0
RF,46===5,0.25,1.0,1.0,1.0
LogReg,46===30,0.25,0.32142857142857145,0.5158730158730159,-1
LSVM,46===30,0.25,0.6785714285714286,0.8412698412698413,-1
SVM,46===30,0.25,0.75,0.9365079365079365,-1
RF,46===30,0.25,0.8333333333333334,1.0,-1
LogReg,46===26,0.25,0.0,1.0,-1
LSVM,46===26,0.25,0.0,1.0,-1
SVM,46===26,0.25,1.0,1.0,-1
RF,46===26,0.25,1.0,1.0,-1
LogReg,46===22,0.25,0.0,1.0,-1
LSVM,46===22,0.25,1.0,1.0,-1
SVM,46===22,0.25,0.9646017699115044,1.0,-1
RF,46===22,0.25,0.8761061946902655,1.0,-1
LogReg,46===6,0.25,0.0,0.2222222222222222,-1
LSVM,46===6,0.25,0.0,0.2222222222222222,-1
SVM,46===6,0.25,1.0,0.6111111111111112,-1
RF,46===6,0.25,1.0,1.0,-1
LogReg,46===14,0.25,-1,-1,-1
LSVM,46===14,0.25,-1,-1,-1
SVM,46===14,0.25,-1,-1,-1
RF,46===14,0.25,-1,-1,-1
LogReg,46===19,0.25,0.0,1.0,0.5615384615384615
LSVM,46===19,0.25,1.0,1.0,1.0
SVM,46===19,0.25,1.0,1.0,1.0
RF,46===19,0.25,0.9441624365482234,1.0,1.0
LogReg,46===21,0.25,0.0,0.671875,-1
LSVM,46===21,0.25,0.0,0.9375,-1
SVM,46===21,0.25,1.0,0.9375,-1
RF,46===21,0.25,1.0,1.0,-1
LogReg,46===40,0.25,0.10606060606060606,1.0,-1
LSVM,46===40,0.25,0.8939393939393939,1.0,-1
SVM,46===40,0.25,0.9696969696969697,1.0,-1
RF,46===40,0.25,1.0,1.0,-1
LogReg,46===31,0.25,0.0,0.0,-1
LSVM,46===31,0.25,1.0,0.19576719576719576,-1
SVM,46===31,0.25,0.9285714285714286,0.9788359788359788,-1
RF,46===31,0.25,0.9126984126984127,1.0,-1
LogReg,46===41,0.25,0.0,0.16666666666666666,-1
LSVM,46===41,0.25,0.0,0.16666666666666666,-1
SVM,46===41,0.25,1.0,0.3888888888888889,-1
RF,46===41,0.25,1.0,1.0,-1
LogReg,46===16,0.25,0.0,0.967479674796748,-1
LSVM,46===16,0.25,0.0,1.0,-1
SVM,46===16,0.25,0.959349593495935,1.0,-1
RF,46===16,0.25,0.943089430894309,1.0,-1
LogReg,46===1,0.25,0.0,0.07051282051282051,-1
LSVM,46===1,0.25,0.0,0.22435897435897437,-1
SVM,46===1,0.25,0.9807692307692307,0.8589743589743589,-1
RF,46===1,0.25,0.9807692307692307,1.0,-1
LogReg,47===46,0.25,0.0,1.0,-1
LSVM,47===46,0.25,0.0,1.0,-1
SVM,47===46,0.25,0.96875,1.0,-1
RF,47===46,0.25,1.0,1.0,-1
LogReg,47===5,0.25,0.0,1.0,-1
LSVM,47===5,0.25,1.0,1.0,-1
SVM,47===5,0.25,1.0,1.0,-1
RF,47===5,0.25,0.9432624113475178,1.0,-1
LogReg,47===30,0.25,0.6097560975609756,0.991869918699187,-1
LSVM,47===30,0.25,0.0,1.0,-1
SVM,47===30,0.25,1.0,1.0,-1
RF,47===30,0.25,0.983739837398374,1.0,-1
LogReg,47===26,0.25,0.0,1.0,0.4880952380952381
LSVM,47===26,0.25,1.0,1.0,0.6190476190476191
SVM,47===26,0.25,0.9435483870967742,1.0,1.0
RF,47===26,0.25,0.9435483870967742,1.0,1.0
LogReg,47===22,0.25,1.0,1.0,1.0
LSVM,47===22,0.25,0.0,1.0,1.0
SVM,47===22,0.25,1.0,1.0,1.0
RF,47===22,0.25,1.0,1.0,1.0
LogReg,47===6,0.25,-1,-1,-1
LSVM,47===6,0.25,-1,-1,-1
SVM,47===6,0.25,-1,-1,-1
RF,47===6,0.25,-1,-1,-1
LogReg,47===14,0.25,-1,-1,-1
LSVM,47===14,0.25,-1,-1,-1
SVM,47===14,0.25,-1,-1,-1
RF,47===14,0.25,-1,-1,-1
LogReg,47===19,0.25,0.0,0.11428571428571428,-1
LSVM,47===19,0.25,1.0,0.11428571428571428,-1
SVM,47===19,0.25,1.0,0.8857142857142857,-1
RF,47===19,0.25,1.0,1.0,-1
LogReg,47===21,0.25,-1,-1,-1
LSVM,47===21,0.25,-1,-1,-1
SVM,47===21,0.25,-1,-1,-1
RF,47===21,0.25,-1,-1,-1
LogReg,47===27,0.25,0.36507936507936506,0.01282051282051282,-1
LSVM,47===27,0.25,0.36507936507936506,0.7948717948717948,-1
SVM,47===27,0.25,0.9523809523809523,1.0,-1
RF,47===27,0.25,0.9841269841269841,1.0,-1
LogReg,47===15,0.25,0.0,0.0,0.0
LSVM,47===15,0.25,0.0,0.0,1.0
SVM,47===15,0.25,1.0,0.0,1.0
RF,47===15,0.25,1.0,1.0,1.0
LogReg,47===2,0.25,0.0,0.15060240963855423,-1
LSVM,47===2,0.25,0.0,0.5783132530120482,-1
SVM,47===2,0.25,0.918918918918919,0.9819277108433735,-1
RF,47===2,0.25,0.46846846846846846,1.0,-1
LogReg,47===31,0.25,0.26666666666666666,0.9,-1
LSVM,47===31,0.25,0.7333333333333333,0.9555555555555556,-1
SVM,47===31,0.25,0.9866666666666667,0.9555555555555556,-1
RF,47===31,0.25,1.0,1.0,-1
LogReg,47===1,0.25,0.0,0.0,-1
LSVM,47===1,0.25,1.0,0.3005181347150259,-1
SVM,47===1,0.25,0.9767441860465116,1.0,-1
RF,47===1,0.25,0.7906976744186046,1.0,-1
LogReg,47===43,0.25,0.0,0.0,-1
LSVM,47===43,0.25,0.0,0.13372093023255813,-1
SVM,47===43,0.25,1.0,0.9709302325581395,-1
RF,47===43,0.25,0.8869565217391304,1.0,-1
LogReg,47===33,0.25,-1,-1,-1
LSVM,47===33,0.25,-1,-1,-1
SVM,47===33,0.25,-1,-1,-1
RF,47===33,0.25,-1,-1,-1
LogReg,47===13,0.25,0.0,0.9841269841269841,-1
LSVM,47===13,0.25,1.0,0.9841269841269841,-1
SVM,47===13,0.25,1.0,0.9682539682539683,-1
RF,47===13,0.25,1.0,1.0,-1
LogReg,48===18,0.25,1.0,1.0,-1
LSVM,48===18,0.25,0.0,1.0,-1
SVM,48===18,0.25,1.0,1.0,-1
RF,48===18,0.25,1.0,1.0,-1
LogReg,48===7,0.25,-1,-1,-1
LSVM,48===7,0.25,-1,-1,-1
SVM,48===7,0.25,-1,-1,-1
RF,48===7,0.25,-1,-1,-1
LogReg,48===42,0.25,0.14516129032258066,0.07526881720430108,-1
LSVM,48===42,0.25,0.14516129032258066,0.07526881720430108,-1
SVM,48===42,0.25,0.9193548387096774,0.7419354838709677,-1
RF,48===42,0.25,0.967741935483871,1.0,-1
LogReg,48===28,0.25,0.0,0.0,-1
LSVM,48===28,0.25,0.0,0.24516129032258063,-1
SVM,48===28,0.25,0.941747572815534,0.9483870967741935,-1
RF,48===28,0.25,0.912621359223301,1.0,-1
LogReg,48===12,0.25,0.0,1.0,-1
LSVM,48===12,0.25,0.0,1.0,-1
SVM,48===12,0.25,0.9363636363636364,1.0,-1
RF,48===12,0.25,0.7454545454545455,1.0,-1
LogReg,48===35,0.25,0.0,0.75,-1
LSVM,48===35,0.25,0.0,1.0,-1
SVM,48===35,0.25,0.9772727272727273,1.0,-1
RF,48===35,0.25,0.9090909090909091,1.0,-1
LogReg,48===44,0.25,-1,0.0,-1
LSVM,48===44,0.25,-1,1.0,-1
SVM,48===44,0.25,-1,0.4117647058823529,-1
RF,48===44,0.25,-1,1.0,-1
LogReg,48===11,0.25,0.3125,0.38596491228070173,-1
LSVM,48===11,0.25,0.3125,0.6842105263157895,-1
SVM,48===11,0.25,1.0,0.7894736842105263,-1
RF,48===11,0.25,1.0,1.0,-1
LogReg,48===17,0.25,0.0,0.0,-1
LSVM,48===17,0.25,0.0,0.0,-1
SVM,48===17,0.25,0.9734513274336283,0.9529411764705882,-1
RF,48===17,0.25,0.9646017699115044,1.0,-1
LogReg,48===0,0.25,0.0,1.0,0.3263888888888889
LSVM,48===0,0.25,0.0,1.0,0.0
SVM,48===0,0.25,1.0,1.0,1.0
RF,48===0,0.25,0.9674418604651163,1.0,1.0
LogReg,48===20,0.25,0.0,1.0,0.1276595744680851
LSVM,48===20,0.25,0.0,1.0,0.1276595744680851
SVM,48===20,0.25,0.9609375,1.0,1.0
RF,48===20,0.25,0.9296875,1.0,1.0
LogReg,49===42,0.25,0.0,0.0,-1
LSVM,49===42,0.25,1.0,0.0,-1
SVM,49===42,0.25,1.0,0.7083333333333334,-1
RF,49===42,0.25,1.0,1.0,-1
LogReg,49===28,0.25,0.0,1.0,-1
LSVM,49===28,0.25,0.0,1.0,-1
SVM,49===28,0.25,1.0,1.0,-1
RF,49===28,0.25,1.0,1.0,-1
LogReg,49===12,0.25,0.4520547945205479,0.9545454545454546,-1
LSVM,49===12,0.25,0.4520547945205479,1.0,-1
SVM,49===12,0.25,0.7123287671232876,1.0,-1
RF,49===12,0.25,0.9863013698630136,1.0,-1
LogReg,49===14,0.25,-1,0.9047619047619048,-1
LSVM,49===14,0.25,-1,0.9047619047619048,-1
SVM,49===14,0.25,-1,0.9047619047619048,-1
RF,49===14,0.25,-1,1.0,-1
LogReg,49===43,0.25,0.0,1.0,-1
LSVM,49===43,0.25,1.0,1.0,-1
SVM,49===43,0.25,1.0,1.0,-1
RF,49===43,0.25,1.0,1.0,-1
LogReg,49===0,0.25,-1,0.0,-1
LSVM,49===0,0.25,-1,1.0,-1
SVM,49===0,0.25,-1,1.0,-1
RF,49===0,0.25,-1,1.0,-1
LogReg,49===37,0.25,0.0,1.0,0.0
LSVM,49===37,0.25,1.0,1.0,1.0
SVM,49===37,0.25,1.0,1.0,1.0
RF,49===37,0.25,1.0,1.0,1.0
LogReg,49===33,0.25,-1,-1,0.7637795275590551
LSVM,49===33,0.25,-1,-1,0.0
SVM,49===33,0.25,-1,-1,1.0
RF,49===33,0.25,-1,-1,1.0
LogReg,49===13,0.25,0.7086614173228346,0.0,-1
LSVM,49===13,0.25,0.0,0.2578947368421053,-1
SVM,49===13,0.25,0.937007874015748,1.0,-1
RF,49===13,0.25,0.9606299212598425,1.0,-1
