
model,link,test_size,accuracy_with_pdr_and_rssi,accuracy_with_pdr,accuracy_with_rssi
SVM,39===29,0.25,1.0,0.5666666666666667,1.0
RF,39===29,0.25,1.0,0.9666666666666667,1.0
LogReg,39===25,0.25,1.0,1.0,1.0
LSVM,39===25,0.25,1.0,1.0,1.0
SVM,39===25,0.25,1.0,1.0,1.0
RF,39===25,0.25,1.0,1.0,1.0
LogReg,39===36,0.25,1.0,1.0,1.0
LSVM,39===36,0.25,1.0,1.0,1.0
SVM,39===36,0.25,1.0,1.0,1.0
RF,39===36,0.25,1.0,1.0,1.0
LogReg,39===10,0.25,0.9512195121951219,1.0,0.891566265060241
LSVM,39===10,0.25,0.9390243902439024,1.0,0.9156626506024096
SVM,39===10,0.25,1.0,1.0,0.9879518072289156
RF,39===10,0.25,1.0,1.0,1.0
LogReg,40===7,0.25,1.0,1.0,1.0
LSVM,40===7,0.25,1.0,1.0,1.0
SVM,40===7,0.25,1.0,1.0,1.0
RF,40===7,0.25,1.0,1.0,1.0
LogReg,40===46,0.25,0.8596491228070176,0.984375,1.0
LSVM,40===46,0.25,0.8947368421052632,1.0,1.0
SVM,40===46,0.25,0.9473684210526315,0.9375,1.0
RF,40===46,0.25,0.9473684210526315,1.0,1.0
LogReg,40===5,0.25,1.0,1.0,0.9166666666666666
LSVM,40===5,0.25,1.0,1.0,0.9642857142857143
SVM,40===5,0.25,1.0,1.0,1.0
RF,40===5,0.25,1.0,1.0,1.0
LogReg,40===26,0.25,1.0,0.3333333333333333,1.0
LSVM,40===26,0.25,1.0,0.6666666666666666,1.0
SVM,40===26,0.25,1.0,0.3333333333333333,1.0
RF,40===26,0.25,1.0,1.0,1.0
LogReg,40===19,0.25,0.7058823529411765,0.6625,1.0
LSVM,40===19,0.25,0.7352941176470589,0.825,1.0
SVM,40===19,0.25,0.9852941176470589,0.85,1.0
RF,40===19,0.25,0.9852941176470589,1.0,1.0
LogReg,40===31,0.25,0.8837209302325582,0.8850574712643678,0.40350877192982454
LSVM,40===31,0.25,0.8604651162790697,1.0,0.5087719298245614
SVM,40===31,0.25,0.9069767441860465,0.9540229885057471,0.956140350877193
RF,40===31,0.25,0.9534883720930233,1.0,0.9912280701754386
LogReg,40===45,0.25,1.0,1.0,0.9404761904761905
LSVM,40===45,0.25,1.0,1.0,0.9642857142857143
SVM,40===45,0.25,1.0,1.0,1.0
RF,40===45,0.25,1.0,1.0,1.0
LogReg,40===44,0.25,1.0,1.0,1.0
LSVM,40===44,0.25,1.0,1.0,1.0
SVM,40===44,0.25,1.0,1.0,1.0
RF,40===44,0.25,1.0,1.0,1.0
LogReg,40===41,0.25,0.9404761904761905,1.0,0.7216494845360825
LSVM,40===41,0.25,0.9404761904761905,1.0,0.6907216494845361
SVM,40===41,0.25,1.0,1.0,1.0
RF,40===41,0.25,1.0,1.0,1.0
LogReg,40===16,0.25,0.9605263157894737,0.9210526315789473,1.0
LSVM,40===16,0.25,0.9473684210526315,1.0,1.0
SVM,40===16,0.25,1.0,1.0,1.0
RF,40===16,0.25,1.0,1.0,1.0
LogReg,40===11,0.25,1.0,1.0,0.9404761904761905
LSVM,40===11,0.25,1.0,1.0,0.9404761904761905
SVM,40===11,0.25,1.0,1.0,1.0
RF,40===11,0.25,1.0,1.0,1.0
LogReg,40===34,0.25,1.0,1.0,1.0
LSVM,40===34,0.25,1.0,1.0,1.0
SVM,40===34,0.25,1.0,1.0,1.0
RF,40===34,0.25,1.0,1.0,1.0
LogReg,40===17,0.25,0.9512195121951219,0.9390243902439024,1.0
LSVM,40===17,0.25,0.975609756097561,0.9878048780487805,1.0
SVM,40===17,0.25,0.9878048780487805,0.926829268292683,1.0
RF,40===17,0.25,1.0,1.0,1.0
LogReg,40===20,0.25,1.0,0.5925925925925926,1.0
LSVM,40===20,0.25,1.0,0.8518518518518519,1.0
SVM,40===20,0.25,1.0,0.7777777777777778,1.0
RF,40===20,0.25,1.0,0.8888888888888888,1.0
LogReg,41===7,0.25,1.0,1.0,1.0
LSVM,41===7,0.25,1.0,1.0,1.0
SVM,41===7,0.25,1.0,1.0,1.0
RF,41===7,0.25,1.0,1.0,1.0
LogReg,41===46,0.25,0.6666666666666666,0.7931034482758621,1.0
LSVM,41===46,0.25,0.6888888888888889,0.8793103448275862,1.0
SVM,41===46,0.25,0.9333333333333333,0.9310344827586207,1.0
RF,41===46,0.25,0.9777777777777777,1.0,1.0
LogReg,41===5,0.25,0.7894736842105263,0.9797979797979798,1.0
LSVM,41===5,0.25,0.8315789473684211,0.98989898989899,1.0
SVM,41===5,0.25,1.0,0.9696969696969697,1.0
RF,41===5,0.25,1.0,1.0,1.0
LogReg,41===26,0.25,1.0,1.0,1.0
LSVM,41===26,0.25,1.0,1.0,1.0
SVM,41===26,0.25,1.0,1.0,1.0
RF,41===26,0.25,1.0,1.0,1.0
LogReg,41===40,0.25,0.8953488372093024,0.9534883720930233,0.6907216494845361
LSVM,41===40,0.25,0.9069767441860465,0.9883720930232558,0.7422680412371134
SVM,41===40,0.25,1.0,0.9302325581395349,1.0
RF,41===40,0.25,1.0,1.0,1.0
LogReg,41===31,0.25,0.9390243902439024,0.9390243902439024,1.0
LSVM,41===31,0.25,0.9512195121951219,0.975609756097561,1.0
SVM,41===31,0.25,1.0,0.9878048780487805,1.0
RF,41===31,0.25,0.9634146341463414,1.0,1.0
LogReg,41===45,0.25,1.0,1.0,0.7872340425531915
LSVM,41===45,0.25,1.0,1.0,0.851063829787234
SVM,41===45,0.25,1.0,1.0,1.0
RF,41===45,0.25,1.0,1.0,1.0
LogReg,41===44,0.25,1.0,1.0,1.0
LSVM,41===44,0.25,1.0,1.0,1.0
SVM,41===44,0.25,1.0,1.0,1.0
RF,41===44,0.25,1.0,1.0,1.0
LogReg,41===16,0.25,1.0,1.0,1.0
LSVM,41===16,0.25,1.0,1.0,1.0
SVM,41===16,0.25,1.0,1.0,1.0
RF,41===16,0.25,1.0,1.0,1.0
LogReg,41===11,0.25,1.0,1.0,0.8295454545454546
LSVM,41===11,0.25,1.0,1.0,0.8636363636363636
SVM,41===11,0.25,1.0,1.0,0.9886363636363636
RF,41===11,0.25,1.0,1.0,1.0
LogReg,41===34,0.25,0.8987341772151899,0.9367088607594937,1.0
LSVM,41===34,0.25,0.8734177215189873,0.9873417721518988,1.0
SVM,41===34,0.25,1.0,0.9620253164556962,1.0
RF,41===34,0.25,1.0,1.0,1.0
LogReg,41===17,0.25,0.8285714285714286,0.8513513513513513,1.0
LSVM,41===17,0.25,0.8285714285714286,0.9324324324324325,1.0
SVM,41===17,0.25,0.9571428571428572,0.8648648648648649,1.0
RF,41===17,0.25,1.0,1.0,1.0
LogReg,41===20,0.25,1.0,0.96,1.0
LSVM,41===20,0.25,1.0,1.0,1.0
SVM,41===20,0.25,1.0,1.0,1.0
RF,41===20,0.25,1.0,1.0,1.0
LogReg,42===18,0.25,0.6428571428571429,0.9259259259259259,1.0
LSVM,42===18,0.25,0.6428571428571429,0.7777777777777778,1.0
SVM,42===18,0.25,0.9642857142857143,0.8888888888888888,1.0
RF,42===18,0.25,1.0,1.0,1.0
LogReg,42===7,0.25,1.0,1.0,1.0
LSVM,42===7,0.25,1.0,1.0,1.0
SVM,42===7,0.25,1.0,1.0,1.0
RF,42===7,0.25,1.0,1.0,1.0
LogReg,42===28,0.25,0.8409090909090909,0.9886363636363636,0.8823529411764706
LSVM,42===28,0.25,0.8522727272727273,1.0,0.8823529411764706
SVM,42===28,0.25,0.9772727272727273,1.0,0.9882352941176471
RF,42===28,0.25,0.9886363636363636,1.0,0.9882352941176471
LogReg,42===12,0.25,0.9397590361445783,0.9156626506024096,1.0
LSVM,42===12,0.25,0.9397590361445783,1.0,1.0
SVM,42===12,0.25,0.9879518072289156,1.0,1.0
RF,42===12,0.25,1.0,1.0,1.0
LogReg,42===48,0.25,0.6909090909090909,0.7714285714285715,1.0
LSVM,42===48,0.25,0.6545454545454545,0.9285714285714286,1.0
SVM,42===48,0.25,0.8363636363636363,0.8428571428571429,1.0
RF,42===48,0.25,0.9818181818181818,1.0,1.0
LogReg,42===35,0.25,0.9393939393939394,0.8235294117647058,1.0
LSVM,42===35,0.25,0.9393939393939394,0.9705882352941176,1.0
SVM,42===35,0.25,1.0,0.9411764705882353,1.0
RF,42===35,0.25,0.9696969696969697,1.0,1.0
LogReg,42===0,0.25,0.8953488372093024,1.0,1.0
LSVM,42===0,0.25,0.9069767441860465,0.9883720930232558,1.0
SVM,42===0,0.25,1.0,0.8837209302325582,1.0
RF,42===0,0.25,0.9883720930232558,1.0,1.0
LogReg,42===37,0.25,0.8412698412698413,0.8266666666666667,1.0
LSVM,42===37,0.25,0.8888888888888888,0.92,1.0
SVM,42===37,0.25,1.0,0.9066666666666666,1.0
RF,42===37,0.25,1.0,1.0,1.0
LogReg,42===49,0.25,0.625,0.7391304347826086,1.0
LSVM,42===49,0.25,0.75,0.9130434782608695,1.0
SVM,42===49,0.25,1.0,0.7391304347826086,1.0
RF,42===49,0.25,1.0,0.9565217391304348,1.0
LogReg,43===47,0.25,0.6923076923076923,0.8936170212765957,1.0
LSVM,43===47,0.25,0.8461538461538461,0.9893617021276596,1.0
SVM,43===47,0.25,0.989010989010989,0.9042553191489362,1.0
RF,43===47,0.25,0.978021978021978,1.0,1.0
LogReg,43===22,0.25,0.6923076923076923,0.7931034482758621,1.0
LSVM,43===22,0.25,0.6153846153846154,0.7931034482758621,1.0
SVM,43===22,0.25,0.9615384615384616,0.7931034482758621,1.0
RF,43===22,0.25,0.9615384615384616,1.0,1.0
LogReg,43===6,0.25,0.6373626373626373,0.7378640776699029,1.0
LSVM,43===6,0.25,0.7142857142857143,0.9223300970873787,1.0
SVM,43===6,0.25,0.945054945054945,0.8737864077669902,1.0
RF,43===6,0.25,0.9560439560439561,1.0,1.0
LogReg,43===14,0.25,0.9382716049382716,0.9642857142857143,0.8902439024390244
LSVM,43===14,0.25,0.9629629629629629,0.9523809523809523,0.926829268292683
SVM,43===14,0.25,0.9876543209876543,0.9523809523809523,0.975609756097561
RF,43===14,0.25,1.0,1.0,1.0
LogReg,43===21,0.25,1.0,1.0,1.0
LSVM,43===21,0.25,1.0,1.0,1.0
SVM,43===21,0.25,1.0,1.0,1.0
RF,43===21,0.25,1.0,1.0,1.0
LogReg,43===37,0.25,1.0,0.7,1.0
LSVM,43===37,0.25,1.0,1.0,1.0
SVM,43===37,0.25,1.0,0.9,1.0
RF,43===37,0.25,1.0,1.0,1.0
LogReg,43===49,0.25,0.9146341463414634,1.0,1.0
LSVM,43===49,0.25,0.9024390243902439,0.9634146341463414,1.0
SVM,43===49,0.25,0.975609756097561,0.9146341463414634,1.0
RF,43===49,0.25,0.9878048780487805,1.0,1.0
LogReg,43===33,0.25,1.0,1.0,1.0
LSVM,43===33,0.25,1.0,1.0,1.0
SVM,43===33,0.25,1.0,1.0,1.0
RF,43===33,0.25,1.0,1.0,1.0
LogReg,43===13,0.25,1.0,1.0,0.8928571428571429
LSVM,43===13,0.25,1.0,1.0,0.9047619047619048
SVM,43===13,0.25,1.0,1.0,1.0
RF,43===13,0.25,1.0,1.0,1.0
LogReg,44===7,0.25,1.0,1.0,1.0
LSVM,44===7,0.25,1.0,1.0,1.0
SVM,44===7,0.25,1.0,1.0,1.0
RF,44===7,0.25,1.0,1.0,1.0
LogReg,44===48,0.25,1.0,0.7272727272727273,1.0
LSVM,44===48,0.25,1.0,0.8181818181818182,1.0
SVM,44===48,0.25,1.0,0.7272727272727273,1.0
RF,44===48,0.25,1.0,1.0,1.0
LogReg,44===46,0.25,1.0,0.6153846153846154,1.0
LSVM,44===46,0.25,1.0,1.0,1.0
SVM,44===46,0.25,1.0,1.0,1.0
RF,44===46,0.25,1.0,1.0,1.0
LogReg,44===5,0.25,0.8941176470588236,0.9176470588235294,1.0
LSVM,44===5,0.25,0.9294117647058824,1.0,1.0
SVM,44===5,0.25,1.0,1.0,1.0
RF,44===5,0.25,1.0,1.0,1.0
LogReg,44===19,0.25,0.6385542168674698,0.8085106382978723,1.0
LSVM,44===19,0.25,0.7590361445783133,0.9148936170212766,1.0
SVM,44===19,0.25,0.9759036144578314,0.9680851063829787,1.0
RF,44===19,0.25,0.9879518072289156,0.9787234042553191,1.0
LogReg,44===40,0.25,1.0,1.0,1.0
LSVM,44===40,0.25,1.0,1.0,1.0
SVM,44===40,0.25,1.0,1.0,1.0
RF,44===40,0.25,1.0,1.0,1.0
LogReg,44===31,0.25,0.896551724137931,0.9655172413793104,1.0
LSVM,44===31,0.25,0.9080459770114943,1.0,1.0
SVM,44===31,0.25,1.0,0.9310344827586207,1.0
RF,44===31,0.25,0.9885057471264368,1.0,1.0
LogReg,44===45,0.25,1.0,1.0,1.0
LSVM,44===45,0.25,1.0,1.0,1.0
SVM,44===45,0.25,1.0,1.0,1.0
RF,44===45,0.25,1.0,1.0,1.0
LogReg,44===41,0.25,1.0,1.0,1.0
LSVM,44===41,0.25,1.0,1.0,1.0
SVM,44===41,0.25,1.0,1.0,1.0
RF,44===41,0.25,1.0,1.0,1.0
LogReg,44===16,0.25,0.7714285714285715,0.8113207547169812,1.0
LSVM,44===16,0.25,0.8285714285714286,0.9056603773584906,1.0
SVM,44===16,0.25,0.8857142857142857,0.7924528301886793,1.0
RF,44===16,0.25,1.0,1.0,1.0
LogReg,44===11,0.25,1.0,1.0,1.0
LSVM,44===11,0.25,1.0,1.0,1.0
SVM,44===11,0.25,1.0,1.0,1.0
RF,44===11,0.25,1.0,1.0,1.0
LogReg,44===34,0.25,0.8953488372093024,0.9418604651162791,1.0
LSVM,44===34,0.25,0.8953488372093024,1.0,1.0
SVM,44===34,0.25,1.0,0.9302325581395349,1.0
RF,44===34,0.25,0.9534883720930233,1.0,1.0
LogReg,44===17,0.25,0.8837209302325582,0.872093023255814,0.9285714285714286
LSVM,44===17,0.25,0.9418604651162791,0.9767441860465116,0.9404761904761905
SVM,44===17,0.25,1.0,0.9302325581395349,1.0
RF,44===17,0.25,1.0,1.0,1.0
LogReg,44===20,0.25,0.7471264367816092,0.8602150537634409,1.0
LSVM,44===20,0.25,0.7241379310344828,0.9032258064516129,1.0
SVM,44===20,0.25,0.9655172413793104,0.9139784946236559,1.0
RF,44===20,0.25,0.9540229885057471,1.0,1.0
LogReg,45===5,0.25,0.7710843373493976,0.8352941176470589,1.0
LSVM,45===5,0.25,0.7951807228915663,0.9294117647058824,1.0
SVM,45===5,0.25,0.9397590361445783,0.8705882352941177,1.0
RF,45===5,0.25,0.9759036144578314,1.0,1.0
LogReg,45===40,0.25,0.8409090909090909,0.8636363636363636,0.8928571428571429
LSVM,45===40,0.25,0.8636363636363636,0.9545454545454546,0.9047619047619048
SVM,45===40,0.25,1.0,0.8863636363636364,1.0
RF,45===40,0.25,0.9659090909090909,1.0,1.0
LogReg,45===31,0.25,0.8987341772151899,0.9113924050632911,1.0
LSVM,45===31,0.25,0.9367088607594937,0.9746835443037974,1.0
SVM,45===31,0.25,1.0,0.8860759493670886,1.0
RF,45===31,0.25,0.9873417721518988,1.0,1.0
LogReg,45===44,0.25,0.8735632183908046,0.8735632183908046,0.875
LSVM,45===44,0.25,0.9080459770114943,0.9540229885057471,0.9545454545454546
SVM,45===44,0.25,1.0,0.9310344827586207,1.0
RF,45===44,0.25,1.0,1.0,1.0
LogReg,45===41,0.25,1.0,1.0,0.8160919540229885
LSVM,45===41,0.25,1.0,1.0,0.8735632183908046
SVM,45===41,0.25,1.0,1.0,0.9655172413793104
RF,45===41,0.25,1.0,1.0,1.0
LogReg,45===11,0.25,0.8369565217391305,0.8913043478260869,1.0
LSVM,45===11,0.25,0.8478260869565217,0.9782608695652174,1.0
SVM,45===11,0.25,1.0,0.9021739130434783,1.0
RF,45===11,0.25,1.0,1.0,1.0
LogReg,45===34,0.25,1.0,1.0,1.0
LSVM,45===34,0.25,1.0,1.0,1.0
SVM,45===34,0.25,1.0,1.0,1.0
RF,45===34,0.25,1.0,1.0,1.0
LogReg,45===17,0.25,0.7959183673469388,0.8545454545454545,1.0
LSVM,45===17,0.25,0.8367346938775511,0.9272727272727272,1.0
SVM,45===17,0.25,1.0,0.9636363636363636,1.0
RF,45===17,0.25,1.0,1.0,1.0
LogReg,45===39,0.25,0.9428571428571428,0.9054054054054054,1.0
LSVM,45===39,0.25,0.9571428571428572,0.9864864864864865,1.0
SVM,45===39,0.25,0.9857142857142858,0.918918918918919,1.0
RF,45===39,0.25,0.9857142857142858,0.9864864864864865,1.0
LogReg,45===36,0.25,0.9090909090909091,0.75,1.0
LSVM,45===36,0.25,0.9272727272727272,1.0,1.0
SVM,45===36,0.25,1.0,0.8166666666666667,1.0
RF,45===36,0.25,1.0,1.0,1.0
LogReg,46===47,0.25,0.9404761904761905,0.9166666666666666,1.0
LSVM,46===47,0.25,0.9404761904761905,1.0,1.0
SVM,46===47,0.25,1.0,1.0,1.0
RF,46===47,0.25,0.9880952380952381,1.0,1.0
LogReg,46===5,0.25,0.9518072289156626,0.927710843373494,0.7083333333333334
LSVM,46===5,0.25,0.9397590361445783,1.0,0.78125
SVM,46===5,0.25,1.0,1.0,1.0
RF,46===5,0.25,1.0,1.0,1.0
LogReg,46===30,0.25,0.9012345679012346,0.7956989247311828,1.0
LSVM,46===30,0.25,0.9259259259259259,0.946236559139785,1.0
SVM,46===30,0.25,0.9876543209876543,0.967741935483871,1.0
RF,46===30,0.25,0.9876543209876543,1.0,1.0
LogReg,46===26,0.25,1.0,1.0,1.0
LSVM,46===26,0.25,1.0,1.0,1.0
SVM,46===26,0.25,1.0,1.0,1.0
RF,46===26,0.25,1.0,1.0,1.0
LogReg,46===22,0.25,0.8461538461538461,0.8461538461538461,1.0
LSVM,46===22,0.25,0.8846153846153846,1.0,1.0
SVM,46===22,0.25,0.9871794871794872,1.0,1.0
RF,46===22,0.25,1.0,1.0,1.0
LogReg,46===6,0.25,0.7619047619047619,0.6875,1.0
LSVM,46===6,0.25,0.8095238095238095,0.71875,1.0
SVM,46===6,0.25,1.0,0.6875,1.0
RF,46===6,0.25,1.0,1.0,1.0
LogReg,46===14,0.25,1.0,1.0,1.0
LSVM,46===14,0.25,1.0,1.0,1.0
SVM,46===14,0.25,1.0,1.0,1.0
RF,46===14,0.25,1.0,1.0,1.0
LogReg,46===19,0.25,0.8043478260869565,0.9759036144578314,0.717391304347826
LSVM,46===19,0.25,0.8152173913043478,1.0,0.717391304347826
SVM,46===19,0.25,1.0,1.0,1.0
RF,46===19,0.25,0.9891304347826086,1.0,0.9891304347826086
LogReg,46===21,0.25,0.775,0.6428571428571429,1.0
LSVM,46===21,0.25,0.825,0.7380952380952381,1.0
SVM,46===21,0.25,0.9,0.8095238095238095,1.0
RF,46===21,0.25,1.0,0.9523809523809523,1.0
LogReg,46===40,0.25,0.9152542372881356,0.8666666666666667,1.0
LSVM,46===40,0.25,0.9491525423728814,0.9333333333333333,1.0
SVM,46===40,0.25,1.0,0.9333333333333333,1.0
RF,46===40,0.25,1.0,0.9833333333333333,1.0
LogReg,46===31,0.25,0.9397590361445783,0.9540229885057471,1.0
LSVM,46===31,0.25,0.9397590361445783,1.0,1.0
SVM,46===31,0.25,0.9759036144578314,0.9425287356321839,1.0
RF,46===31,0.25,0.9879518072289156,1.0,1.0
LogReg,46===41,0.25,0.7272727272727273,0.72,1.0
LSVM,46===41,0.25,0.8181818181818182,1.0,1.0
SVM,46===41,0.25,1.0,0.72,1.0
RF,46===41,0.25,1.0,1.0,1.0
LogReg,46===16,0.25,0.9404761904761905,0.9166666666666666,1.0
LSVM,46===16,0.25,0.9404761904761905,1.0,1.0
SVM,46===16,0.25,1.0,0.9404761904761905,1.0
RF,46===16,0.25,0.9880952380952381,1.0,1.0
LogReg,46===1,0.25,0.7209302325581395,0.7608695652173914,1.0
LSVM,46===1,0.25,0.6976744186046512,0.9456521739130435,1.0
SVM,46===1,0.25,0.8953488372093024,0.9130434782608695,1.0
RF,46===1,0.25,0.9302325581395349,1.0,1.0
LogReg,47===46,0.25,0.9625,0.9375,1.0
LSVM,47===46,0.25,0.9625,0.9875,1.0
SVM,47===46,0.25,0.9625,0.95,1.0
RF,47===46,0.25,1.0,1.0,1.0
LogReg,47===5,0.25,0.8928571428571429,0.8928571428571429,1.0
LSVM,47===5,0.25,0.9404761904761905,0.9880952380952381,1.0
SVM,47===5,0.25,0.9761904761904762,1.0,1.0
RF,47===5,0.25,0.9880952380952381,1.0,1.0
LogReg,47===30,0.25,0.9390243902439024,0.926829268292683,1.0
LSVM,47===30,0.25,0.9390243902439024,1.0,1.0
SVM,47===30,0.25,1.0,1.0,1.0
RF,47===30,0.25,0.975609756097561,1.0,1.0
LogReg,47===26,0.25,0.9404761904761905,0.9404761904761905,0.927710843373494
LSVM,47===26,0.25,0.9642857142857143,1.0,0.9518072289156626
SVM,47===26,0.25,1.0,0.9642857142857143,1.0
RF,47===26,0.25,1.0,1.0,0.9879518072289156
LogReg,47===22,0.25,1.0,0.9642857142857143,0.9130434782608695
LSVM,47===22,0.25,0.9523809523809523,1.0,0.8804347826086957
SVM,47===22,0.25,1.0,1.0,1.0
RF,47===22,0.25,1.0,1.0,1.0
LogReg,47===6,0.25,1.0,1.0,1.0
LSVM,47===6,0.25,1.0,1.0,1.0
SVM,47===6,0.25,1.0,1.0,1.0
RF,47===6,0.25,1.0,1.0,1.0
LogReg,47===14,0.25,1.0,1.0,1.0
LSVM,47===14,0.25,1.0,1.0,1.0
SVM,47===14,0.25,1.0,1.0,1.0
RF,47===14,0.25,1.0,1.0,1.0
LogReg,47===19,0.25,0.7931034482758621,0.8529411764705882,1.0
LSVM,47===19,0.25,0.7241379310344828,0.8823529411764706,1.0
SVM,47===19,0.25,0.9310344827586207,0.7941176470588235,1.0
RF,47===19,0.25,0.9310344827586207,1.0,1.0
LogReg,47===21,0.25,1.0,1.0,1.0
LSVM,47===21,0.25,1.0,1.0,1.0
SVM,47===21,0.25,1.0,1.0,1.0
RF,47===21,0.25,1.0,1.0,1.0
LogReg,47===27,0.25,0.7846153846153846,0.7887323943661971,1.0
LSVM,47===27,0.25,0.8307692307692308,0.8591549295774648,1.0
SVM,47===27,0.25,0.9384615384615385,0.8169014084507042,1.0
RF,47===27,0.25,0.9692307692307692,0.971830985915493,1.0
LogReg,47===15,0.25,1.0,1.0,1.0
LSVM,47===15,0.25,1.0,1.0,1.0
SVM,47===15,0.25,1.0,1.0,1.0
RF,47===15,0.25,1.0,1.0,1.0
LogReg,47===2,0.25,0.891566265060241,0.8941176470588236,1.0
LSVM,47===2,0.25,0.9036144578313253,0.9882352941176471,1.0
SVM,47===2,0.25,0.963855421686747,0.9411764705882353,1.0
RF,47===2,0.25,0.963855421686747,1.0,1.0
LogReg,47===31,0.25,0.9444444444444444,0.92,1.0
LSVM,47===31,0.25,0.9583333333333334,0.9733333333333334,1.0
SVM,47===31,0.25,0.9722222222222222,1.0,1.0
RF,47===31,0.25,1.0,1.0,1.0
LogReg,47===1,0.25,0.8888888888888888,0.8641975308641975,1.0
LSVM,47===1,0.25,0.8888888888888888,1.0,1.0
SVM,47===1,0.25,1.0,0.9876543209876543,1.0
RF,47===1,0.25,0.9876543209876543,1.0,1.0
LogReg,47===43,0.25,0.6666666666666666,0.8172043010752689,1.0
LSVM,47===43,0.25,0.8064516129032258,0.989247311827957,1.0
SVM,47===43,0.25,0.978494623655914,0.8817204301075269,1.0
RF,47===43,0.25,0.978494623655914,1.0,1.0
LogReg,47===33,0.25,1.0,1.0,1.0
LSVM,47===33,0.25,1.0,1.0,1.0
SVM,47===33,0.25,1.0,1.0,1.0
RF,47===33,0.25,1.0,1.0,1.0
LogReg,47===13,0.25,0.5882352941176471,0.7974683544303798,1.0
LSVM,47===13,0.25,0.6617647058823529,0.8734177215189873,1.0
SVM,47===13,0.25,0.9852941176470589,0.8607594936708861,1.0
RF,47===13,0.25,1.0,1.0,1.0
LogReg,48===18,0.25,0.9404761904761905,0.9285714285714286,1.0
LSVM,48===18,0.25,0.9404761904761905,1.0,1.0
SVM,48===18,0.25,1.0,1.0,1.0
RF,48===18,0.25,1.0,1.0,1.0
LogReg,48===7,0.25,1.0,1.0,1.0
LSVM,48===7,0.25,1.0,1.0,1.0
SVM,48===7,0.25,1.0,1.0,1.0
RF,48===7,0.25,1.0,1.0,1.0
LogReg,48===42,0.25,0.6027397260273972,0.7469879518072289,1.0
LSVM,48===42,0.25,0.7671232876712328,0.8554216867469879,1.0
SVM,48===42,0.25,0.958904109589041,0.891566265060241,1.0
RF,48===42,0.25,1.0,1.0,1.0
LogReg,48===28,0.25,0.9259259259259259,0.9146341463414634,1.0
LSVM,48===28,0.25,0.9259259259259259,1.0,1.0
SVM,48===28,0.25,1.0,1.0,1.0
RF,48===28,0.25,1.0,1.0,1.0
LogReg,48===12,0.25,0.9506172839506173,0.9506172839506173,1.0
LSVM,48===12,0.25,0.9753086419753086,0.9876543209876543,1.0
SVM,48===12,0.25,0.9876543209876543,0.9876543209876543,1.0
RF,48===12,0.25,0.9629629629629629,1.0,1.0
LogReg,48===35,0.25,0.8823529411764706,0.8823529411764706,1.0
LSVM,48===35,0.25,0.9411764705882353,1.0,1.0
SVM,48===35,0.25,1.0,0.8529411764705882,1.0
RF,48===35,0.25,0.9705882352941176,1.0,1.0
LogReg,48===44,0.25,1.0,0.9166666666666666,1.0
LSVM,48===44,0.25,1.0,0.9166666666666666,1.0
SVM,48===44,0.25,1.0,0.75,1.0
RF,48===44,0.25,1.0,1.0,1.0
LogReg,48===11,0.25,1.0,0.8103448275862069,1.0
LSVM,48===11,0.25,1.0,0.9827586206896551,1.0
SVM,48===11,0.25,1.0,0.7931034482758621,1.0
RF,48===11,0.25,1.0,1.0,1.0
LogReg,48===17,0.25,0.8295454545454546,0.8409090909090909,1.0
LSVM,48===17,0.25,0.8409090909090909,0.9545454545454546,1.0
SVM,48===17,0.25,1.0,0.8977272727272727,1.0
RF,48===17,0.25,1.0,1.0,1.0
LogReg,48===0,0.25,0.8571428571428571,0.896551724137931,0.8041237113402062
LSVM,48===0,0.25,0.8461538461538461,0.9885057471264368,0.7938144329896907
SVM,48===0,0.25,0.978021978021978,0.9770114942528736,1.0
RF,48===0,0.25,0.989010989010989,0.9885057471264368,1.0
LogReg,48===20,0.25,0.8941176470588236,0.9058823529411765,0.7473684210526316
LSVM,48===20,0.25,0.9294117647058824,0.9294117647058824,0.7473684210526316
SVM,48===20,0.25,0.9647058823529412,0.8941176470588236,0.9578947368421052
RF,48===20,0.25,0.9647058823529412,1.0,0.9894736842105263
LogReg,49===42,0.25,0.6764705882352942,0.5111111111111111,1.0
LSVM,49===42,0.25,0.8235294117647058,1.0,1.0
SVM,49===42,0.25,1.0,1.0,1.0
RF,49===42,0.25,1.0,1.0,1.0
LogReg,49===28,0.25,0.9390243902439024,0.9390243902439024,1.0
LSVM,49===28,0.25,0.9512195121951219,1.0,1.0
SVM,49===28,0.25,1.0,0.9512195121951219,1.0
RF,49===28,0.25,0.9878048780487805,1.0,1.0
LogReg,49===12,0.25,0.7386363636363636,0.8681318681318682,1.0
LSVM,49===12,0.25,0.7727272727272727,0.945054945054945,1.0
SVM,49===12,0.25,0.9772727272727273,0.8791208791208791,1.0
RF,49===12,0.25,0.9886363636363636,0.989010989010989,1.0
LogReg,49===14,0.25,1.0,0.6666666666666666,1.0
LSVM,49===14,0.25,1.0,0.8888888888888888,1.0
SVM,49===14,0.25,1.0,0.8888888888888888,1.0
RF,49===14,0.25,1.0,1.0,1.0
LogReg,49===43,0.25,0.9397590361445783,0.9156626506024096,1.0
LSVM,49===43,0.25,0.9518072289156626,1.0,1.0
SVM,49===43,0.25,1.0,1.0,1.0
RF,49===43,0.25,1.0,1.0,1.0
LogReg,49===0,0.25,1.0,0.7857142857142857,1.0
